Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
B,Company 488,Rating agency 1,9/3/2014,Consumer Services,1.163375762,0.691605247,0.191467018,22.98153274,0.018572518,0.031197456,0.208739242,0.040782767,0.052249886,0.14222382,0.133169774,2.878982501,29.0655631,1.520906182,0.601375279,0.414734805,0.910331936,1.493237356,,2.508077875,0.031109462,4.170990945,1.660951229,0.048241159,61.93326702
BB,Company 292,Rating agency 1,9/3/2014,Basic Industries,2.893976284,1.644593635,0.492138136,53.81046438,0.016535325,0.014452473,0.098100353,0.016565691,0.031246291,0.036428396,0.084957084,1.891982909,7.578130483,1.73614398,0.629335272,0.414956073,0.259183197,0.300375531,3.677392322,2.748718356,0.01447189,11.64274357,1.174830499,0.019452454,14.92747098
BB,Company 219,Rating agency 3,9/3/2014,Consumer Services,1.305888238,1.184834145,0.104319835,54.97600425,0.178039737,0.223759953,0.492603872,0.175628963,0.09564738,0.135522606,0.324737281,0.538158371,3.70964855,2.43049962,0.709772906,0.166825167,0.821741175,2.97211446,1.889544632,3.429066444,0.226528469,6.231695658,3.604179367,0.137851693,12.23928419
BBB,Company 459,Rating agency 4,9/3/2014,Energy,1.328651214,0.755224845,0.174046629,15.07287638,0.026013938,0.03944354,0.144046635,0.041553685,0.082534919,0.173784734,0.233657291,3.219139384,6.068847304,1.837539183,0.644573756,0.33378079,0.521071934,5.774304265,8.359005173,2.834956549,0.039241284,3.392482044,10.98735703,0.031587164,12.62435522
A,Company 10,Rating agency 3,9/4/2014,Public Utilities,1.299474121,0.68152828,0.085648037,48.75042582,0.066982637,0.102474437,0.253271968,0.134696478,0.027092338,0.061620847,0.095142492,0.403584611,0.580964299,2.48185499,0.707831403,0.355387609,-0.145425157,-1.07854613,0.86876021,3.517394642,0.13864352,7.894925292,7.503474063,0.16226243,9.467049143
BB,Company 27,Rating agency 4,9/4/2014,Energy,0.774075601,3.237209771,0.015587512,26.7120708,-0.345713216,-0.579978705,0.998533151,-0.581527805,-0.115387598,-0.210009592,,0.336954002,0.357229244,3.760264505,0.783913581,0.406250975,0.149403309,0.918536183,,4.78546831,-0.583180261,-21.35059524,6.17603697,0.57157081,0
BB,Company 511,Rating agency 3,9/4/2014,Basic Industries,3.461414757,1.466453664,0.423599578,36.05490014,0.018062535,0.019002508,0.110919979,0.036813505,0.021332324,0.025482126,0.056717731,1.1993351,2.783438615,1.630359849,0.621383112,0.446803546,0.823808235,2.155008251,1.638112767,2.608539634,0.018692113,11.30034434,2.65804654,0.069907722,15.79266957
BB,Company 326,Rating agency 3,9/8/2014,Basic Industries,3.86051045,3.166413561,1.812473718,50.39239431,0.137541784,0.182444915,0.355267622,0.199313659,0.099102879,0.146652405,0.299246336,0.705916363,1.556651033,2.06031654,0.679984306,0.231995825,0.455487052,1468.523223,,3.080990262,0.179633535,1.060581355,3198.666744,0.19704744,6.580173857
BB,Company 449,Rating agency 3,9/9/2014,Basic Industries,4.242949775,3.115787127,2.464553679,40.20169322,0.096533059,0.210930472,0.346455742,0.241328808,0.013845767,0.035444057,0.019235135,0.145435974,0.178165145,0.34082184,0.246534298,0.537303379,-0.447738635,-0.888056624,3.511571097,1.399366969,0.237629164,11.71864469,1.991260168,0.266459681,3.756658554
BBB,Company 36,Rating agency 4,9/9/2014,Transportation,1.211128286,0.987190828,0.314480308,32.46051546,0.151732797,0.241348615,0.795915506,0.286314768,0.058348093,0.098562402,0.173143953,0.384643126,0.444274253,1.971972966,0.658952038,0.365883692,0.265679504,0.889430689,0.961440033,2.93175956,0.238121145,9.14515462,3.341630752,0.264759146,2.959081605
BBB,Company 493,Rating agency 4,9/9/2014,Capital Goods,3.375543446,2.366720268,0.935865298,76.0043748,0.133884531,0.181392675,0.318646566,0.194406735,0.100726977,0.161873256,0.245818731,0.7544668,9.078649939,1.405246428,0.585519913,0.262262725,0.767069071,2.153741889,4.20714916,2.409806049,0.181494219,15.44109369,2.81917701,0.166216025,5.916107107
BBB,Company 270,Rating agency 3,9/9/2014,Public Utilities,0.527282912,0.399766648,0.18556917,62.49546193,0.199887811,0.256864608,0.769544308,0.235460362,0.077501726,0.16977337,0.25397856,0.394035814,0.888310362,2.261221761,0.693922204,0.22815734,0.563767563,203.7780866,128.6279497,3.269432954,0.290697257,1.432126913,359.9505952,0.459761255,0.922703794
A,Company 249,Rating agency 1,9/10/2014,Consumer Non-Durables,0.699601634,0.276429253,0.076893536,25.85958463,0.099309425,0.087553923,0.352449745,0.143898,0.101824002,0.141415101,0.510314189,1.009699146,3.536391144,4.045546102,0.801397305,0.475923281,0.61117572,1.745308672,0.793335336,4.981683393,0.08792254,11.9947039,2.874663058,0.10771351,10.23419424
BB,Company 540,Rating agency 1,9/11/2014,Health Care,1.876818546,0.882426014,0.055203018,62.73446692,-0.018776397,-0.000982666,1.008439569,0.026769918,-0.014641082,-0.000912556,,0.783521987,9.008917031,1.696318025,0.622817862,-2.028487989,0.453436601,0.644103312,0.330976423,2.704159082,-0.000979122,18.45442519,1.415757398,0.048589047,0
BBB,Company 152,Rating agency 3,9/11/2014,Health Care,1.870235838,0.673974969,0.056164557,24.32530253,0.00709624,0.013499182,0.124885721,0.016836797,0.024194164,0.072426751,0.06679655,3.459155809,40.29962708,1.765993433,0.64398117,0.477985257,13.76793605,-0.837309656,,2.774861988,0.013315868,13.56823976,-0.060733055,-0.000398319,13.551201
BBB,Company 282,Rating agency 3,9/11/2014,Consumer Non-Durables,0.817651332,0.498630398,0.160064406,30.88167099,0.102268907,0.122336975,0.353727354,0.164255302,0.078776022,0.123924244,0.281440032,0.774663503,4.509196986,2.550562431,0.710544041,0.403759407,0.735917557,2.976353048,,3.514846373,0.122534809,11.5538342,4.061875007,0.142347092,7.09977752
BBB,Company 402,Rating agency 3,9/12/2014,Capital Goods,2.409646212,1.548504172,1.056733189,46.99212981,0.132755762,0.163044668,0.553818844,0.159841249,0.129573623,0.209317963,0.514769487,0.963322742,6.182413499,2.991626903,0.750447317,0.176283227,0.870236735,2.935858694,,3.970684534,0.162830183,8.969006302,3.368241228,0.19284887,4.419000603
AA,Company 55,Rating agency 1,9/16/2014,Health Care,2.684409513,2.089854733,0.154447832,64.35808186,0.184059372,0.245411871,0.812294577,0.246317422,0.054026222,0.083717218,0.127000811,0.295533091,4.222890813,1.362042043,0.580525691,0.252374058,0.911329533,2.391518837,5.716769509,2.352021758,0.248887562,12.93451482,2.679653757,0.340695323,2.793311841
BBB,Company 464,Rating agency 4,9/16/2014,Health Care,1.992662802,1.45350101,0.265092243,8.766076703,0.02368107,0.044924659,0.999790368,0.048217666,0.049317702,0.134117101,0.11895071,2.07954381,33.95368204,1.426434367,0.584786121,0.472701689,0.679170395,7.030505986,61.98445505,2.414516711,0.044994372,8.777714477,10.52649606,0.033190091,0
BBB,Company 464,Rating agency 4,9/16/2014,Health Care,1.992662802,1.45350101,0.265092243,8.766076703,0.02368107,0.044924659,0.999790368,0.048217666,0.049317702,0.134117101,0.11895071,2.07954381,33.95368204,1.426434367,0.584786121,0.472701689,0.679170395,7.030505986,61.98445505,2.414516711,0.044994372,8.777714477,10.52649606,0.033190091,0
B,Company 379,Rating agency 4,9/17/2014,Technology,1.759710621,1.143779114,0.4105449,146.174555,0.019532547,0.010048596,0.461801037,0.053523586,0.005804903,0.003573947,0.031476429,0.300995992,6.610479713,4.320845427,0.817648799,-0.948038996,0.840988576,4.135469551,,5.396784469,0.010053075,40.59081138,4.911705471,0.14808385,2.757505618
BBB,Company 356,Rating agency 3,9/17/2014,Capital Goods,3.48679574,0.930438063,0.933403246,0,0.05905835,0.090741495,0.259281242,0.113866559,0.067566418,0.121968691,0.152322026,1.133396009,5.154048356,1.260260943,0.563016295,0.333196527,0.578801307,3.899606055,14.35400869,2.285407419,0.091592889,7.862407948,6.710202756,0.055369457,11.89247247
A,Company 75,Rating agency 1,9/18/2014,Technology,-0.916255407,-0.933211627,-0.193123534,308.9022218,0.094219761,0.118974953,0.869936447,0.131151679,0.085844209,0.064290908,0.144737607,0.928929323,14.82195219,0.6197147,0.375676298,0.216212797,0.883473532,1.118852427,,1.658515626,0.141196772,81.72760818,1.274561999,0.148302643,-0.119050413
CCC,Company 348,Rating agency 3,9/19/2014,Health Care,1.042474818,0.925441748,0.194838222,85.43042613,-0.024503266,-0.029912982,0.280686283,0.037318973,-0.016136726,0.02190289,,0.659801621,20.08051554,2.256349598,0.695181125,0.185121032,0.197421235,0.118066714,,3.285638704,0.025807568,15.23967191,0.595912367,0.023480283,26.89512519
A,Company 107,Rating agency 2,9/22/2014,Consumer Services,4.609867157,0.847897553,0.498796299,16.92549515,0.045040929,0.016242437,0.575139597,0.076079376,0.037879554,0.016075677,0.066414648,0.853690829,4.699898993,0.749256963,0.431292421,1.119981273,-0.432043406,-0.525792314,3.083411283,1.731228602,0.016014616,25.90630851,1.208871858,0.03868004,4.984499784
BBB,Company 388,Rating agency 3,9/22/2014,Capital Goods,1.749122776,1.352063316,0.496922881,101.3606892,-0.017924974,-0.034575665,0.148535785,-0.031394972,-0.017602089,-0.049418064,,0.975200603,10.95303235,1.212676246,0.544018511,0.480119256,1.622793336,-7.396015747,45.78798203,,-0.034078433,13.06203705,-4.53109933,-0.016330124,7.847449443
BBB,Company 426,Rating agency 3,9/22/2014,Consumer Services,1.13502625,0.309888511,0.31372881,0,0.039295053,0.063227372,0.296266726,0.063821205,0.085730544,0.242237832,0.156437882,2.209185665,18.97987951,0.81833813,0.447875804,0.376154048,0.831959787,5.469724085,4.626361504,1.802159907,0.063185759,5.157226922,6.513825322,0.08429799,8.214800513
BBB,Company 426,Rating agency 3,9/22/2014,Consumer Services,1.13502625,0.309888511,0.31372881,0,0.039295053,0.063227372,0.296266726,0.063821205,0.085730544,0.242237832,0.156437882,2.209185665,18.97987951,0.81833813,0.447875804,0.376154048,0.831959787,5.469724085,4.626361504,1.802159907,0.063185759,5.157226922,6.513825322,0.08429799,8.214800513
AA,Company 136,Rating agency 1,9/23/2014,Technology,3.339389506,3.106137733,1.231270976,57.86108182,0.283385486,0.358251358,0.923446282,0.382146434,0.120873561,0.179465793,0.233954254,0.4201539,12.62795959,0.922302438,0.478365486,0.199099876,0.992719842,3.294989848,,,0.359093509,12.99075326,3.2999049,0.390868092,6.295049371
BBB,Company 441,Rating agency 1,9/23/2014,Public Utilities,0.974689798,0.877958439,0.041851377,10.55860963,0.115664614,0.121987919,0.233386947,0.124275198,0.074221057,0.086089314,0.142638624,0.637950361,1.086760211,0.921419374,0.475392543,0.013541065,0.351500582,1.752978171,3.908817535,1.921258763,0.120436646,11.10728473,4.923631966,0.143344911,14.13643584
BBB,Company 441,Rating agency 1,9/23/2014,Public Utilities,0.974689798,0.877958439,0.041851377,10.55860963,0.115664614,0.121987919,0.233386947,0.124275198,0.074221057,0.086089314,0.142638624,0.637950361,1.086760211,0.921419374,0.475392543,0.013541065,0.351500582,1.752978171,3.908817535,1.921258763,0.120436646,11.10728473,4.923631966,0.143344911,14.13643584
BB,Company 238,Rating agency 1,9/24/2014,Energy,0.833364653,0.517985819,1.47E-05,34.54943865,0.202339467,0.322637049,0.991471426,0.407920698,0.045950096,0.083117835,0.102886511,0.226103628,0.262731028,1.243651308,0.55736533,0.373161746,1.00789575,15.25879091,,2.224508685,0.324797017,7.687626069,15.30202403,0.626556573,0
BB,Company 238,Rating agency 1,9/24/2014,Energy,0.833364653,0.517985819,1.47E-05,34.54943865,0.202339467,0.322637049,0.991471426,0.407920698,0.045950096,0.083117835,0.102886511,0.226103628,0.262731028,1.243651308,0.55736533,0.373161746,1.00789575,15.25879091,,2.224508685,0.324797017,7.687626069,15.30202403,0.626556573,0
BB,Company 373,Rating agency 1,9/24/2014,Energy,0.873510736,0.597570972,0.057588567,36.45692175,0.385553711,0.620751217,1.003278288,0.497708275,0.084507874,0.158109442,0.269599311,0.221449444,0.249684033,2.151716158,0.67894894,0.38101734,1.00334692,8.762271921,,3.183909391,0.619175025,3.756659027,8.784382578,0.669400969,0
CCC,Company 118,Rating agency 3,9/24/2014,Health Care,1.313977958,0.722727813,0.053658827,53.31033118,0.000721896,0.008891217,0.998489535,0.056129844,0.000663956,0.010164046,0.018458345,0.918399219,2.146655615,26.60715108,0.959874413,0.330368546,-0.358326596,-2.500602416,2.007591822,27.90936183,0.008909677,8.811661446,7.002149543,0.040955751,0
BBB,Company 409,Rating agency 3,9/26/2014,Consumer Services,2.324390887,1.163167563,0.931713169,2.139952204,0.077579722,0.119302997,0.99572812,0.118781297,0.041972503,0.070444835,0.073853404,0.53951591,1.049884602,0.76068372,0.432586678,0.340464027,0.463783474,1.437551253,5.330631528,1.743868898,0.118408539,10.5064881,3.102730156,0.107052924,0
A,Company 438,Rating agency 3,9/30/2014,Miscellaneous,1.454431455,1.084081044,0.604231737,44.11889327,0.091435521,0.099490755,0.304890847,0.134840196,0.162492449,0.321937614,0.51567754,1.79233611,40.04125471,2.120010732,0.677498707,0.350624522,0.916434529,5.00231498,7.795519627,3.114243874,0.099754128,9.456322909,5.508997002,0.109676962,20.96464084
A,Company 181,Rating agency 1,10/1/2014,Consumer Non-Durables,2.888951047,1.618538573,0.809444616,40.66848572,0.082491693,0.129505477,0.417237981,0.124085523,0.084260404,0.154440114,0.170974895,1.017668936,5.282895125,1.035519714,0.511648009,0.392379528,0.754734954,3.830252219,,2.021986711,0.1311023,11.03147918,5.064565958,0.132907222,17.4767249
BB,Company 394,Rating agency 3,10/1/2014,Health Care,1.663989904,0.91741436,0.480791911,53.81108137,0.102641598,0.118556981,0.508797763,0.154876573,0.047548028,0.066006051,0.097822006,0.462883723,5.804045155,1.083458877,0.523476162,0.130403501,0.77033357,5.359401383,7.316551846,2.081080757,0.119796064,12.79864644,6.986328107,0.158306562,14.06829169
B,Company 398,Rating agency 3,10/8/2014,Energy,0.929201441,0.847379815,0.33559918,60.12679965,0.270873998,0.270340736,0.29886913,0.476427461,0.04448259,0.047819084,0.152495083,0.164221969,6.661666317,2.384037254,0.708660904,0,0.995217498,1.840365714,,3.404508254,0.273252527,45.24113226,1.859278752,0.531089486,0.121808318
B,Company 398,Rating agency 3,10/8/2014,Energy,0.929201441,0.847379815,0.33559918,60.12679965,0.270873998,0.270340736,0.29886913,0.476427461,0.04448259,0.047819084,0.152495083,0.164221969,6.661666317,2.384037254,0.708660904,0,0.995217498,1.840365714,,3.404508254,0.273252527,45.24113226,1.859278752,0.531089486,0.121808318
BBB,Company 96,Rating agency 1,10/8/2014,Technology,1.246796761,0.509636029,0.231986122,27.97005532,0.015416086,-0.000100392,0.065280102,0.012873651,0.028300383,-0.000378498,0.107036438,1.849612054,6.938645195,2.777065612,0.739684604,-46.49924153,-0.250299423,-0.619856536,,3.788002181,-0.000101143,6.82787374,2.457367647,0.031690994,4.788050395
AA,Company 470,Rating agency 1,10/9/2014,Consumer Services,1.21660444,0.502883528,0.397869299,0.338053944,0.018232808,0.028540369,0.124649426,0.028517866,0.062807641,0.170755845,0.168160594,3.383095022,7.583583954,1.682940247,0.630180603,0.347438192,0.504738463,4.555988022,16.31235453,2.661866579,0.028127646,12.95742664,9.150834482,0.035103022,11.70483265
BBB,Company 63,Rating agency 3,10/14/2014,Basic Industries,2.122927998,1.082991178,0.188612353,25.64463467,0.091680607,0.124966712,0.146826836,0.12558634,0.170702385,0.300345445,0.503303002,1.893237758,5.250325299,1.919746355,0.661503971,0.271456063,0.757961811,8.729179503,5.032505754,2.949587371,0.12596792,6.921423657,11.59534454,0.133008906,17.3083781
A,Company 5,Rating agency 1,10/17/2014,Consumer Non-Durables,1.033591484,0.410459241,0.110655534,18.16043796,0.093058736,0.132235376,0.241474226,0.146162227,0.211094121,0.532894278,,2.276305691,13.14173017,-3.771040474,1.351542297,0.292459048,0.845978418,4.174837198,,-2.800343213,0.131622627,12.11962691,4.93292472,0.096881413,8.411678917
BB,Company 150,Rating agency 4,10/17/2014,Basic Industries,1.503588898,0.585221938,0.302949175,16.36956509,-1.571182508,-2.079573855,0.098132715,-2.033309772,-2.272564611,-4.327044962,5.000034001,1.465326231,3.289350043,-3.237008449,1.445955124,0.136545176,0.209224486,0.488027414,,-2.230297207,-2.061664423,-0.411442731,2.343615808,0.077860712,15.24908622
BB,Company 429,Rating agency 3,10/20/2014,Consumer Services,1.390925695,1146.36602,0.233942215,116856.7308,0.027562381,0.037878308,0.048003995,0.042504433,0.03724839,0.086060549,0.105759447,1.354493137,29.83073426,1.81503984,0.638014597,0.262732124,0.831774552,3.044118595,1483.571345,,0.037433833,7.855433922,3.697899827,0.043514877,7.590575855
BB,Company 370,Rating agency 3,10/20/2014,Energy,1.485582419,1.19666255,0.864939149,156.6651693,0.764529259,-0.623040793,0.003692314,-0.825905968,0.084877095,-0.080277706,0.190751342,0.111194924,0.143544332,1.28425745,0.560870328,0.363779025,-0.76976984,-6.590610153,6.442097601,2.29191374,-0.625135355,23.65255287,8.652764641,1.480863964,1.783046362
A,Company 229,Rating agency 1,10/22/2014,Consumer Non-Durables,2.56031128,1.494090104,0.602797147,37.74307377,0.085051678,0.045390425,0.48750584,0.115968605,0.104674788,0.171248542,0.184340033,1.232024767,13.10898537,0.777978174,0.434203412,0.552299829,0.996228483,3.925842138,2.613814205,1.782360665,0.116694578,18.25693914,3.898684788,0.137986858,9.088870087
A,Company 134,Rating agency 1,10/22/2014,Consumer Durables,0.89408991,0.520754005,0.126127348,40.89714903,0.077386524,0.113441106,0.33989637,0.128945162,0.097615299,0.240481091,2.10222803,1.267703366,2.661685043,20.41574921,0.958484769,0.38115652,0.632939107,4.794445378,,21.24631218,0.11482058,13.83029419,7.666236351,0.143780827,4.959351902
A,Company 134,Rating agency 1,10/22/2014,Consumer Durables,0.89408991,0.520754005,0.126127348,40.89714903,0.077386524,0.113441106,0.33989637,0.128945162,0.097615299,0.240481091,2.10222803,1.267703366,2.661685043,20.41574921,0.958484769,0.38115652,0.632939107,4.794445378,,21.24631218,0.11482058,13.83029419,7.666236351,0.143780827,4.959351902
AA,Company 198,Rating agency 1,10/23/2014,Health Care,2.120328308,1.418370293,0.54824938,48.45851117,0.305267997,0.405025312,0.881631359,0.412348761,0.206385164,0.324914385,0.273890443,0.673064864,5.504431304,0.324807447,0.245039612,0.250223504,0.904326847,11336.26569,7821.475216,1.324108589,0.406252293,-0.113713552,12516.98842,0.300486367,5.102620059
A,Company 251,Rating agency 1,10/27/2014,Technology,0.923833546,0.743954952,0.199587896,156.4677338,0.07148582,0.119063823,1.008525246,0.128139076,0.050962478,0.18979651,0.384344739,0.712706309,21.73627851,6.611005629,0.86122769,0.329626457,0.860959424,5.00045786,,7.561464762,0.118968197,9.291208764,5.870253752,0.096601823,0
